carbNorm_Comparisons	ID	lower_4	upper_4	carbNorm_4	lower_15	upper_15	carbNorm_15	lower_20	upper_20	carbNorm_20	four_fifteen	four_twenty	fifteen_twenty
carbNorm_Comparisons	RBZP	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RHCCE	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RIBabc	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RNA_SYNTHESIS	0.001995	0.001995	0.001995	0.004585	0.004585	0.004585	0.001674	0.001674	0.001674	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	RNDR1	-0.0	0.011673	0	-0.0	0.001159	0	-0.0	0.000423	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RNDR2	-0.0	0.011803	0	-0.0	0.001457	0	0.0	0.000532	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RNDR3	-0.0	0.000634	0	-0.0	0.001457	0	0.0	0.000532	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RNDR4	-0.0	0.011673	0	0.0	0.001159	0	0.0	0.000423	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RNTR1	0.0	0.011673	0	0.0	0.001159	0	0.0	0.000423	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RNTR2	0.0	0.011803	0	0.0	0.001457	0	0.0	0.000532	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RNTR3	0.0	0.000634	0	0.0	0.001457	0	0.0	0.000532	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RNTR4	0.0	0.011673	0	0.0	0.001159	0	0.0	0.000423	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	RPE	0.826935	0.944733	0.826935	0.456974	0.456974	0.456974	0.482739	0.482739	0.482739	15C < 4C, diff values	20C < 4C, diff values	15C < 20C, diff values
carbNorm_Comparisons	RPI	0.827222	0.827222	0.827222	0.449149	0.449149	0.449149	0.482979	0.482979	0.482979	15C < 4C, diff values	20C < 4C, diff values	15C < 20C, diff values
carbNorm_Comparisons	S7PI	0.000265	0.000265	0.000265	0.000608	0.000608	0.000608	0.000222	0.000222	0.000222	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SADH	-0.0	0.0	0	-0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SADT2	0.003341	0.003341	0.003341	0.00768	0.00768	0.00768	0.002804	0.002804	0.002804	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SDPDS	0.005462	0.005462	0.005462	0.012554	0.012554	0.012554	0.004585	0.004585	0.004585	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SDPTA	-0.005462	-0.005462	-0.005462	-0.012554	-0.012554	-0.012554	-0.004585	-0.004585	-0.004585	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SELNPS	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SERAT	0.003341	0.003341	0.003341	0.00768	0.00768	0.00768	0.002804	0.002804	0.002804	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SERD_D	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SERD_L	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SERGLYX	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SERTRS	0.006635	0.006635	0.006635	0.015251	0.015251	0.015251	0.00557	0.00557	0.00557	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SERt4	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SERt6	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SFGTH	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SGDS	-0.0	0.0	0	-0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SGSAD	-0.0	0.0	0	-0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SHCHCS2	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SHCHD2	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SHCHF	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SHK3D	0.007629	0.007629	0.007629	0.017537	0.017537	0.017537	0.006404	0.006404	0.006404	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SHKK	0.007629	0.007629	0.007629	0.017537	0.017537	0.017537	0.006404	0.006404	0.006404	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SHSL1	0.002395	0.002395	0.002395	0.005505	0.005505	0.005505	0.00201	0.00201	0.00201	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SLCYSS	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SO4t2	0.003445	0.003445	0.003445	0.007918	0.007918	0.007918	0.002891	0.002891	0.002891	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SOD	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SOTA	-0.0	0.0	0	-0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SPA	-0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SPMS	0.000169	0.000169	0.000169	0.000389	0.000389	0.000389	0.000142	0.000142	0.000142	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SPRS	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SSALx	-0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SUCBZL	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SUCBZS	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SUCCt4	-0.0	0.136474	0	-0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SUCCtex	-0.0	0.136474	0	-0.0	0.0	0	0.0	0.010011	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SUCD7	0.033117	0.036327	0.033117	0.050489	0.102958	0.050489	0.0	0.093542	0	4C < 15C, diff values	20C < 4C, one zero	20C < 15C, one zero
carbNorm_Comparisons	SUCOAS	0.007859	0.007859	0.007859	0.018065	0.018065	0.018065	0.006597	0.006597	0.006597	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	SUCP	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SUCRPTS	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	SULR	-0.003341	-0.003341	-0.003341	-0.00768	-0.00768	-0.00768	-0.002804	-0.002804	-0.002804	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TAL	-0.848414	-0.848414	-0.848414	-0.4722	-0.4722	-0.4722	-0.491397	-0.491397	-0.491397	15C < 4C, diff values	20C < 4C, diff values	15C < 20C, diff values
carbNorm_Comparisons	TDP	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TDP3AAAT	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TDPDRE	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TDPDRR	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TDPGDH	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TDSK	0.000265	0.000265	0.000265	0.000608	0.000608	0.000608	0.000222	0.000222	0.000222	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	THD2	0.0	0.136474	0	0.607587	0.607587	0.607587	0.283353	0.293364	0.283353	4C < 15C, one zero	4C < 20C, one zero	20C < 15C, diff values
carbNorm_Comparisons	THD5	-0.0	0.253435	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	THDPS	0.005462	0.005462	0.005462	0.012554	0.012554	0.012554	0.004585	0.004585	0.004585	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	THMDt2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	THMabc	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	THRA	-0.011169	-0.011169	-0.011169	-0.0	0.0	0	-0.0	0.018426	0	15C < 4C, one zero	20C < 4C, one zero	15C == 20C, fixed zero
carbNorm_Comparisons	THRD	-0.0	0.0	0	-0.0	0.0	0	0.0	0.018426	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	THRD_L	0.0062	0.0062	0.0062	0.014252	0.014252	0.014252	0.005205	0.005205	0.005205	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	THRHT	-0.272459	0.136474	0	-0.0	0.0	0	-0.000104	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	THRLAD	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	THRS	-0.0	0.0	0	0.025672	0.025672	0.025672	0.027801	0.027801	0.027801	4C < 15C, one zero	4C < 20C, one zero	15C < 20C, diff values
carbNorm_Comparisons	THRTRS	0.004968	0.004968	0.004968	0.01142	0.01142	0.01142	0.00417	0.00417	0.00417	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	THRt3	-0.0	0.136474	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	THRt4	-0.0	0.272459	0	0.0	0.0	0	-0.0	0.000104	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	THZPSN	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TKT1	-0.848149	-0.848149	-0.848149	-0.471592	-0.471592	-0.471592	-0.491175	-0.491175	-0.491175	15C < 4C, diff values	20C < 4C, diff values	15C < 20C, diff values
carbNorm_Comparisons	TKT2	-0.856049	-0.856049	-0.856049	-0.489737	-0.489737	-0.489737	-0.497801	-0.497801	-0.497801	15C < 4C, diff values	20C < 4C, diff values	15C < 20C, diff values
carbNorm_Comparisons	TMAOR3e	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TMDK1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TMDPP	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TMDS	0.000504	0.000504	0.000504	0.001159	0.001159	0.001159	0.000423	0.000423	0.000423	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TMPKr	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TMPPP	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TPI	-0.970171	-0.970171	-0.970171	-0.00989	-0.00989	-0.00989	-0.003611	-0.003611	-0.003611	15C < 4C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TRACE_ELEMENTS	0.000465	0.000465	0.000465	0.00107	0.00107	0.00107	0.000391	0.000391	0.000391	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TRDR	0.016786	0.016786	0.016786	0.012911	0.012911	0.012911	0.004715	0.004715	0.004715	15C < 4C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TRE6PP	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TREH	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TREHtex	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TRPOR	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TRPS2	0.001095	0.001095	0.001095	0.002516	0.002516	0.002516	0.000919	0.000919	0.000919	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TRPS3	0.001095	0.001095	0.001095	0.002516	0.002516	0.002516	0.000919	0.000919	0.000919	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TRPTRS	0.001095	0.001095	0.001095	0.002516	0.002516	0.002516	0.000919	0.000919	0.000919	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TRPt6	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TSULST	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	TYRTA	-0.002813	-0.002813	-0.002813	-0.006467	-0.006467	-0.006467	-0.002362	-0.002362	-0.002362	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TYRTRS	0.002808	0.002808	0.002808	0.006454	0.006454	0.006454	0.002357	0.002357	0.002357	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	TYRt6	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	U23GAAT	0.000529	0.000529	0.000529	0.001216	0.001216	0.001216	0.000444	0.000444	0.000444	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UAAGDS	0.000614	0.000614	0.000614	0.001412	0.001412	0.001412	0.000516	0.000516	0.000516	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UAGAAT	0.000529	0.000529	0.000529	0.001216	0.001216	0.001216	0.000444	0.000444	0.000444	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UAGCVT	0.000614	0.000614	0.000614	0.001412	0.001412	0.001412	0.000516	0.000516	0.000516	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UAGDP	0.001758	0.001758	0.001758	0.004041	0.004041	0.004041	0.001476	0.001476	0.001476	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UAGPT3	0.000614	0.000614	0.000614	0.001412	0.001412	0.001412	0.000516	0.000516	0.000516	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UAMAGS	0.000614	0.000614	0.000614	0.001412	0.001412	0.001412	0.000516	0.000516	0.000516	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UAMAS	0.000614	0.000614	0.000614	0.001412	0.001412	0.001412	0.000516	0.000516	0.000516	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UAPGR	0.000614	0.000614	0.000614	0.001412	0.001412	0.001412	0.000516	0.000516	0.000516	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UDCPDP	0.000614	0.000614	0.000614	0.001412	0.001412	0.001412	0.000516	0.000516	0.000516	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UDCPDPS	1e-06	1e-06	1e-06	3e-06	3e-06	3e-06	1e-06	1e-06	1e-06	4C < 15C, diff values	4C == 20C, fixed non-zero	20C < 15C, diff values
carbNorm_Comparisons	UDPG4E	0.000794	0.000794	0.000794	0.001824	0.001824	0.001824	0.000666	0.000666	0.000666	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UDPHEXURI	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	UGMDDS	0.000614	0.000614	0.000614	0.001412	0.001412	0.001412	0.000516	0.000516	0.000516	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UHGADA	0.000529	0.000529	0.000529	0.001216	0.001216	0.001216	0.000444	0.000444	0.000444	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UMPK	0.004279	0.015448	0.004279	0.009837	0.009837	0.009837	0.003592	0.003592	0.003592	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UNK3	0.000169	0.000169	0.000169	0.000389	0.000389	0.000389	0.000142	0.000142	0.000142	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UPP3MT	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UPP3S	1.1e-05	1.1e-05	1.1e-05	2.6e-05	2.6e-05	2.6e-05	9e-06	9e-06	9e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UPPDC1	6e-06	6e-06	6e-06	1.3e-05	1.3e-05	1.3e-05	5e-06	5e-06	5e-06	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UPPRT	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	UQOR	-0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	URAt6	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	URCN	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	URDGLY	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	URHYDROX	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	URIDK2	-0.011673	-0.000504	-0.000504	-0.001159	-0.001159	-0.001159	-0.000423	-0.000423	-0.000423	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	URIH	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	URIK1	-0.0	0.011169	0	-0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	URIK2	-0.0	0.011169	0	0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	URIK3	-0.0	0.011169	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	URIt2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	USHD	0.000265	0.000265	0.000265	0.000608	0.000608	0.000608	0.000222	0.000222	0.000222	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	UreaExp	0.001004	0.001004	0.001004	0.002307	0.002307	0.002307	0.000843	0.000843	0.000843	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	VALALAMOB	-0.006037	0.131014	0	-0.013876	0.301133	0	-0.005067	0.110484	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	VALDHr	-0.13705	0.0	0	-0.315008	0.0	0	-0.115551	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	VALTA	-0.048056	0.131014	0	-0.084789	0.301133	0	-0.013053	0.110484	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	VALTRS	0.006037	0.006037	0.006037	0.013876	0.013876	0.013876	0.005067	0.005067	0.005067	4C < 15C, diff values	20C < 4C, diff values	20C < 15C, diff values
carbNorm_Comparisons	VALt4	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	WO4abc	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	XAND	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	XANt	-0.0	0.0	0	-0.0	0.0	0	-0.0	0.0	0	4C == 15C, fixed zero	4C == 20C, fixed zero	15C == 20C, fixed zero
carbNorm_Comparisons	XPK	2.531133	2.648931	2.531133	1.418303	1.418303	1.418303	1.471715	1.471715	1.471715	15C < 4C, diff values	20C < 4C, diff values	15C < 20C, diff values
