gene	4C Late Replicate A	4C Late Replicate B	15C Replicate A	15C Replicate B	20C Replicate A	20C Replicate B
sps_RS24575	167.7664949	146.1669192	82.55975851	60.69655957	122.155291	142.7145292
sps_RS24580	20.84363989	12.91882057	7.051928147	7.057694212	20.02679494	0.534834347
sps_RS24585	17.88736299	10.93248916	7.526092906	5.526196895	19.38535866	7.641818573
sps_RS24590	10.77286372	8.214373765	5.972749738	4.307850225	10.16783925	17.46830578
sps_RS24595	8.687426835	5.082104924	3.442483905	2.398276396	6.337654213	2.25974012
sps_RS24665	71.26461654	57.83063938	43.73860463	38.08251926	62.49206118	38.1950361
sps_RS24670	215.4756491	156.3357334	131.4755119	124.9131266	159.8654413	147.4076086
sps_RS24675	302.7062975	246.6113656	187.820787	173.1795852	196.7688725	204.1456441
sps_RS24680	33.71390071	23.93413086	27.56374646	21.40728436	41.57482464	47.83224659
sps_RS24685	1061.348741	886.0109956	264.4721803	308.0458239	153.7609386	16.76849333
sps_RS24690	2917.23831	2227.58913	935.0078037	1033.313531	654.8321582	316.8945024
sps_RS24695	688.1999972	371.3625847	154.1482955	169.8052781	106.313388	59.3769236
sps_RS24700	359.3229427	185.1595993	108.6466342	104.0476582	87.35098264	102.5113834
sps_RS24705	71.22347237	38.98132711	15.76326169	16.22348978	37.70416227	6.900297492
sps_RS24710	103.6329723	68.10414237	50.11450994	38.16947964	73.6413308	29.73269697
sps_RS24715	562.4198586	540.8653323	293.8537071	285.4431056	321.5803124	270.7143546
sps_RS24720	206.9963603	268.3664584	140.4033893	120.4218826	132.8219072	103.9229924
sps_RS24725	158.3924312	172.7107565	192.6432745	162.2024998	197.1673776	140.2125402
sps_RS24730	362.7146883	325.1246679	173.2018746	151.7854119	166.1026853	109.6304239
sps_RS24735	33.70789576	37.91502487	30.58122736	35.31831629	45.23826785	0.920546166
sps_RS24740	21.62682176	19.05802802	19.69381007	18.45265637	28.58638531	27.92558173
sps_RS24745	16.69652614	15.84906333	26.86135756	28.41552706	26.89748173	21.45517088
sps_RS24750	4.373060469	5.996012514	3.256272552	1.02096718	10.8033292	1.173941533
sps_RS24755	17.62843757	21.98786482	14.54396404	9.377516678	23.57287518	11.21145504
sps_RS24760	47.39342486	26.47264032	20.64196793	19.2229546	32.40998761	1.957498708
sps_RS24770	22.36509765	31.84944073	11.81735069	12.84190723	14.03807724	14.95590074
sps_RS24775	14.81792876	15.02789261	41.37722734	32.99322063	44.34614673	9.618266368
sps_RS24780	9.420668358	7.211371393	4.113454587	3.638772083	6.672644507	0.829973411
sps_RS24785	15.23957984	7.801168129	6.414019148	4.166064855	8.679862774	0.391336515
sps_RS24790	25.58739653	20.71164369	15.99421279	14.04356411	26.5711571	31.04472655
sps_RS24795	5.35738664	5.240373342	5.564991517	5.202157585	5.931239562	12.56289395
sps_RS24800	68.47789872	63.83221664	66.34027345	73.50072909	75.206567	59.11601387
sps_RS24810	14.83506025	11.05023535	6.073158851	5.696909864	10.67976171	6.307534567
sps_RS24815	27.09492516	17.12033792	13.88129862	12.20172717	27.42182674	17.97305519
sps_RS24820	11.03901736	8.840226645	1.831957887	1.998620046	3.776968589	0
sps_RS24825	24.41220928	14.07312862	11.56952587	10.53869931	23.15800153	8.317052629
sps_RS24830	7.679813111	8.658305002	3.896845813	8.50187747	5.766482908	0
sps_RS24835	20.53097361	13.49175839	12.74944341	11.59644448	19.15392495	19.53132224
sps_RS24840	613.9688992	324.2837707	324.1406616	350.2379687	625.8480365	2727.999162
sps_RS24845	161.1494708	75.11998469	96.47069513	61.47702857	240.5663941	7.510404331
sps_RS24850	1378.536417	959.7213799	722.2842497	701.2561366	1179.217348	3066.628986
sps_RS24855	0.220753352	0.43291892	0.43040396	0.39779765	0.546191911	1.53923546
sps_RS24860	94.73141112	230.8412351	164.7243692	239.3867325	182.4658717	49.1307015
sps_RS24865	18.45700156	17.54574312	8.190768598	10.48026554	25.20776814	3.150930413
sps_RS24870	21.50325561	16.36346417	10.60469143	9.002746433	14.606784	10.4486082
sps_RS24875	48.37904673	39.49996451	59.74981216	52.68938256	79.61082929	41.76017162
sps_RS24880	73.8495495	44.36587292	51.89909638	44.41669807	88.04822867	3.009998014
sps_RS24885	350.2099062	149.4323608	126.3317441	101.3082622	120.9939424	52.93065207
sps_RS24890	298.6133481	185.2495504	76.19355454	61.91451479	94.9870571	12.51842076
sps_RS24895	13.17289913	10.28737604	19.39283461	15.84682816	16.88755709	11.19538598
sps_RS24900	14.34853436	10.78392974	6.935211855	7.616953932	10.69875491	4.509186411
sps_RS24905	97.08971227	68.20765603	77.01729147	62.59438571	128.9443466	40.2275584
sps_RS24910	142.7952796	101.0118191	51.95730414	48.00066456	95.37163614	77.15876592
sps_RS24915	1160.970077	1051.320847	2313.92122	2331.841437	1265.494309	355.1908397
sps_RS24920	130.2078011	111.258267	119.9357872	105.3583275	109.4392432	8.879516776
sps_RS24925	203.4116107	148.6322733	102.0668051	113.6467718	89.56171739	53.36987932
sps_RS24930	40.48507827	22.36532104	27.77164465	20.13705624	38.86099961	10.55392655
sps_RS24935	23.56248677	20.8212029	12.36172838	14.6340333	13.54597005	14.96870849
sps_RS24940	133.3678026	165.5384827	75.9165753	73.8197309	77.64199632	154.4289777
sps_RS24945	104.0755289	118.1051086	56.94488803	53.18212829	64.6330664	141.0609385
sps_RS24950	133.0788159	173.622055	92.34963255	88.76300555	102.1166614	200.4742668
sps_RS24955	80.34250165	48.33110186	46.29571126	45.0946369	70.98806405	55.09222402
sps_RS24960	44.25495794	51.59867477	60.51830685	46.74534282	84.41297268	34.49933573
sps_RS24965	41.62782272	43.14498102	21.44751296	25.7761454	40.35688774	8.281330033
sps_RS24970	277.5350653	429.9032274	328.0643983	274.6120181	403.4442864	110.6186798
sps_RS24975	659.1497258	990.6305812	440.1004829	416.2456487	441.0300274	298.477888
sps_RS24980	394.0546626	449.5054124	330.7507095	289.7541237	579.9570966	73.88894642
sps_RS24985	403.3745257	473.2372008	463.0960508	406.0059193	662.8709399	226.9501874
sps_RS24990	694.3007754	752.7219237	702.3193332	660.3734435	1040.300279	855.8116864
sps_RS24995	554.0310378	640.5403259	912.4706841	917.4759461	1566.515268	260.6718269
sps_RS25000	490.2706526	532.4914859	1004.496527	1087.145559	1797.702668	237.1535023
sps_RS25005	460.3042918	381.6675849	756.6783531	761.6158966	1062.178161	308.6227267
sps_RS25010	762.1470569	594.0736977	768.0705013	888.1241596	1142.720267	274.6847185
sps_RS25015	207.8217627	121.2721409	300.2930484	259.7594361	497.533105	100.7736476
sps_RS25020	77.16000232	52.94807332	74.76379124	55.89098633	101.7703444	44.41406604
sps_RS25025	89.07347922	61.69018001	64.70005933	61.65787736	119.532634	24.19508858
sps_RS25030	73.91941075	41.442718	31.12451758	32.18498802	77.62945897	30.60211499
sps_RS25035	45.09757476	21.74058071	18.02078921	19.12122208	20.64071368	14.49702072
sps_RS25040	95.92872947	81.35169303	124.2777553	130.8328246	98.62636838	3.217460554
sps_RS25045	524.0497077	374.4984044	253.7935473	265.3387733	535.5675197	14.88404572
sps_RS25050	103.18119	67.8355131	57.07536814	54.40584528	110.6254221	12.77481445
sps_RS25055	167.4059916	112.4217521	105.3132169	170.5201763	245.8342713	16.17269935
sps_RS25060	154.6514135	136.9539026	71.21042122	70.47689847	96.0567506	70.98667653
sps_RS25065	43.79817688	27.9991097	36.3134379	33.13159762	60.15490124	33.51538435
sps_RS25070	46.67621301	48.20420559	64.77230097	53.06936045	108.1215545	30.97354226
sps_RS25075	23.91710563	17.44808085	18.85435689	14.56131304	32.44916164	10.35270573
sps_RS25080	21.26547709	15.45520845	22.91658849	21.33756293	47.90295869	18.29748315
sps_RS25085	60.38461927	44.26404865	40.07599091	34.22224747	63.54899531	19.78433281
sps_RS25090	114.9131919	92.10100126	37.4178638	40.86477163	48.09113158	7.617330819
sps_RS25095	51.23742973	29.20365765	27.8014031	21.21873173	37.5741147	39.42676715
sps_RS25100	34.48605218	21.28569844	11.81593904	12.53777821	21.05815567	31.00048865
sps_RS25105	14.93190533	10.88901196	7.536938066	3.312870059	6.255604226	0
sps_RS25110	126.493257	119.5851895	179.197507	150.8113058	182.2212946	99.14803465
sps_RS25115	88.59265335	59.91990357	99.83853321	63.2831758	114.6502493	105.2171367
sps_RS25120	92.17206868	77.15876377	124.1292324	110.3329582	123.8346638	61.61346636
sps_RS25125	255.6325903	216.4697978	325.2636308	350.3252629	433.1978633	124.3818727
sps_RS25130	353.8199243	256.4966718	424.9099252	521.5395661	476.2997198	431.0869812
sps_RS25135	220.9447469	150.2156016	138.1834099	132.4079364	155.8443147	33.85962047
sps_RS25140	21.07007787	9.772183755	3.471317456	6.594862175	4.797326116	0.669537878
sps_RS25145	487.1399289	542.6383211	309.0604382	303.763618	309.7058163	369.220135
sps_RS25150	410.7999056	469.14007	291.0856381	293.0772363	506.587171	133.096667
sps_RS25155	261.7641806	264.3700754	158.7191858	130.7221035	299.5825168	172.9121062
sps_RS25160	515.8897854	324.0423832	190.386798	173.7123902	474.2193895	281.5168407
sps_RS25165	346.1829573	192.4668612	51.26283624	61.30903329	91.68105055	55.54685398
sps_RS25170	209.7993484	115.824753	22.39169556	22.57162031	49.28162283	17.34100713
sps_RS25175	275.0279205	153.6030201	42.3944188	51.42536171	106.0310634	98.42365081
sps_RS25180	401.7216792	206.6595803	92.00442404	86.24052715	177.9371869	66.17210057
sps_RS25185	25.69568653	19.6822118	27.53724105	28.38648486	51.11791991	18.26202616
sps_RS25190	41.89446647	35.89229966	13.38858833	15.45973772	29.73744767	4.862424347
sps_RS25195	154.9548924	94.48834383	77.62801995	63.47757051	115.2266852	83.7133846
sps_RS25200	5.659538759	0.858867756	0	1.004193574	1.253078781	0
sps_RS25205	19.21701626	14.56603763	11.68155202	10.68623564	13.64687747	12.52463849
sps_RS25210	34.43761866	23.19878481	11.24234737	16.2586899	11.56591715	1.638150361
sps_RS25215	15.66537184	7.524686275	8.38469884	5.904525469	11.72767822	3.652016093
sps_RS25220	10.89166077	5.091858437	7.342906675	6.341471381	10.33361924	10.04094028
sps_RS25225	0.990540782	2.683896785	2.338652549	2.836873873	2.511210298	1.10307193
sps_RS25230	4.061667719	1.664732459	1.855370832	1.825272236	2.873304768	2.217937589
sps_RS25235	7.16917487	5.166836415	14.05874252	12.26642698	5.00448338	1.801461151
sps_RS25240	1.951034282	0.428145254	1.364245574	1.486242396	0.939809086	1.345039064
sps_RS25245	3.772572887	1.616201553	2.572282239	3.382452619	3.076041794	1.184131277
sps_RS25250	1.07502948	1.349308847	5.139720659	4.693045555	2.755664398	0.963005661
sps_RS25255	1.460865993	2.256524774	4.232118848	2.629200102	0.415741091	0.771647586
sps_RS25260	8.960918664	8.53735705	10.88257549	9.106005527	4.541940205	4.627168349
sps_RS25265	4.63326015	2.67540597	3.265655612	2.775155287	3.82752075	3.158343813
sps_RS25270	0	0.443333959	0	0	1.308361668	0
sps_RS25275	1.067787897	0.406617086	1.552783697	1.339705871	0.803933073	0.735057294
sps_RS25280	0.682723815	0.510403612	0.715270137	0.397445941	0.249911779	0
sps_RS25285	2.574538031	1.450806298	1.903414815	1.67025051	2.647874804	1.628344278
sps_RS25290	3.750218565	1.819679971	3.864950795	3.228360052	2.246681652	0.535299763
sps_RS25295	1.997276775	1.213187753	3.362059168	1.762473427	1.556950385	1.481020657
sps_RS25300	3.014285736	0.815261647	0.865588573	2.221225788	1.191543662	0.99992422
sps_RS25305	32.06670895	23.35982729	11.88303603	13.95675362	23.80300087	0.460585054
sps_RS25310	11.72269727	5.286370642	5.218157951	6.196625227	11.77525501	1.59598311
sps_RS25315	7.62304856	3.006769317	4.101720634	2.581057123	4.852832369	7.604066224
sps_RS25320	4.143015314	3.367041569	0.888822834	2.444031757	4.265617493	1.149093683
sps_RS25325	13.76864612	6.292782595	7.409003683	6.29153481	8.107449761	2.686115872
sps_RS25330	8.62688384	4.176724653	3.002953268	3.622767624	3.361035752	2.439685356
sps_RS25335	9.880446325	5.418686607	5.51879294	5.46994643	6.329066606	8.779085632
sps_RS25340	24.5896444	18.45014239	13.38233879	11.35660662	41.20650643	4.596262149
sps_RS25345	8.309967543	3.792248995	2.83848145	2.954715101	8.896859343	2.269903466
sps_RS25350	131.8843782	103.0381229	139.1752509	129.6015217	242.6658342	8.96598326
sps_RS25355	26.58213339	35.84054975	34.9437578	35.3980588	63.91918363	1.855273234
sps_RS25360	23.88995423	24.69780524	8.877826061	11.87362622	25.38221636	0.321493001
sps_RS25365	13.21221989	3.656536655	1.113592608	0.305852698	6.519250381	0
sps_RS25370	8.257967462	3.289259367	5.528065625	3.473793382	3.797439963	2.314336536
sps_RS25375	6.174461961	7.651587268	1.156129633	0.842206874	4.766174648	2.259233285
sps_RS25380	2.13335705	2.118587575	0.694044398	1.523918799	1.913303085	0
sps_RS25385	3.271230922	3.240938393	2.86622286	1.267400351	2.632206906	0.327437768
sps_RS25390	6.300207107	2.072544792	2.472944044	1.358049173	2.037448705	1.236713805
sps_RS25395	3.311511859	2.062194843	1.815461308	1.20819628	2.513237103	1.059772226
sps_RS25400	6.355484247	5.337335217	1.841682316	1.983515256	4.157410908	3.03368779
sps_RS25405	5.959950759	4.051740296	1.708639027	1.98616259	2.355866181	1.791693941
sps_RS25410	14.29405661	7.623703904	2.782556104	2.704166937	11.65064914	1.022435223
sps_RS25415	41.33264475	22.5624584	26.81274424	19.3589097	33.1435963	25.34151673
sps_RS25420	293.4125427	177.8410809	121.9692141	110.5321587	159.879205	5.894900433
sps_RS25425	12.60401737	15.43531096	2.003171061	5.2929514	4.29234442	0.244418277
sps_RS25430	3.268002307	3.208356832	3.745603539	0.95222489	4.766174648	5.310708635
sps_RS25435	14.29795805	10.49811351	5.761724581	8.493577855	7.617174095	0.185165183
sps_RS25440	52.52214622	31.77319262	63.44942196	45.45472584	106.184594	68.43196971
sps_RS25445	60.70525994	35.52527529	29.83827682	32.20583423	39.60537385	27.79505145
sps_RS25450	22.46664009	14.77610544	25.55226973	23.88932818	32.53036676	12.45586214
sps_RS25455	34.26846376	23.59010166	33.60422429	25.49288287	39.77565249	21.31754138
sps_RS25460	82.35249296	74.30597951	78.11228006	71.07424242	93.14196029	36.44891395
sps_RS25465	81.66396527	55.89055271	92.52291351	79.90474967	117.4841682	28.80013185
sps_RS25470	735.7965672	1215.782862	759.3527793	800.6342849	955.9704824	146.7143915
sps_RS25475	1622.914817	2706.175177	1194.47523	1332.896806	1462.713914	79.66922881
sps_RS25480	2247.08148	3408.36628	2098.876481	2201.754191	2618.903939	241.8660734
sps_RS25485	3100.01327	3902.210691	2393.387289	2687.265415	3090.23891	1770.898693
sps_RS25490	50.76690803	38.88926573	30.51419114	37.07880138	51.31456275	20.69555816
sps_RS25500	24.39972741	27.36906053	17.12104025	21.02895722	13.34528901	10.08991071
sps_RS25505	80.06694823	65.30890912	121.6707524	111.467623	149.2262065	159.4945622
sps_RS25510	79.26837098	67.43163585	114.0812522	108.9223874	163.412796	173.002003
sps_RS25515	172.2598883	163.5144002	208.5131622	157.0101751	348.1379743	334.87835
sps_RS25520	139.1761578	299.2601586	235.0255063	230.9678024	362.361667	250.0182506
sps_RS25525	29.87940553	19.65123665	16.39132666	10.09569145	21.88909838	0.437633258
sps_RS25530	538.8803654	1214.230835	866.8921632	839.0590212	1273.745015	384.6548713
sps_RS25535	766.7163424	1615.376419	1498.04768	1536.901721	2004.573621	181.4900946
sps_RS25540	46.56966812	29.4060928	49.64641266	45.40642218	67.5100438	26.14490796
sps_RS25545	33.42123755	30.77617619	14.64825397	16.70865599	16.37022119	8.940972947
sps_RS25550	706.1067475	416.1790492	1301.114198	1546.970015	1753.72682	536.152016
sps_RS25555	35.80970521	29.43491951	57.43281815	60.04785577	192.4777603	42.42523636
sps_RS25560	159.2074386	150.3694287	167.4854172	165.5430704	225.1752734	334.0996473
sps_RS25565	68.63095518	56.86674634	50.27881549	44.27428427	70.4334698	68.21102521
sps_RS25570	100.7952607	67.06248907	67.3019118	69.81649336	123.7632414	5.668303571
sps_RS25575	105.1891392	78.58790745	80.24808709	65.13110842	148.0778644	16.29765565
sps_RS25580	27.04952715	23.66256217	28.80266083	25.59909456	46.49326495	6.283299204
sps_RS25585	40.40243437	35.92159035	44.0665775	35.85855293	73.11786701	34.06159612
sps_RS25590	66.93407056	76.35601253	63.89330861	65.40957181	110.4774841	57.54344083
sps_RS25595	21.73425006	19.22067149	22.33425959	18.46855348	34.1973031	55.59850974
sps_RS25600	26.70459825	32.12305494	26.49326477	23.36022034	27.56388938	29.60768973
sps_RS25605	122.1897003	88.67078491	98.27496074	101.61507	95.18682845	43.39064419
sps_RS25610	73.3282726	48.2429986	75.45643429	67.78000645	89.92524497	11.14563083
sps_RS25615	34.20186706	24.7579399	30.5286745	26.93280171	43.0493194	29.87834567
sps_RS25620	51.16294609	31.68089244	47.01906562	41.9288171	74.01895273	27.72828896
sps_RS25625	217.8496288	119.967733	188.7461712	156.1241959	168.1019164	110.8302578
sps_RS25630	452.9393063	383.5981001	200.1529311	290.6053156	197.3990667	42.80249329
sps_RS25635	92.02444898	59.46906059	84.06603565	82.67982003	99.18795889	34.95522642
sps_RS25640	177.6794547	110.957516	197.9332129	163.646064	233.1102899	39.3905404
sps_RS25645	38.72126863	29.25913459	46.16662613	36.66723953	58.99004564	37.90971579
sps_RS25650	190.1389812	109.0373461	110.4214711	103.6235268	135.4125508	95.44134407
sps_RS25655	85.23012447	93.77446955	59.24818852	61.24471354	67.30167305	25.68922584
sps_RS25660	40.90950784	33.39235943	36.92901754	29.88413365	27.70843906	17.50609177
sps_RS25665	13.26391178	4.860368276	10.87599916	7.748049153	24.10428171	5.138774561
sps_RS25670	42.06191424	27.22629901	23.68378489	19.46436652	38.16457191	25.52993055
sps_RS25675	91.05999685	55.60784956	35.13868112	29.53221633	75.11602735	94.67848004
sps_RS25680	34.35081074	42.74923004	19.12592085	11.88584364	28.46151686	28.18653695
sps_RS25685	19.06746693	20.17590238	15.22510019	15.66798357	18.01544727	12.96082149
sps_RS25690	92.26979881	70.6306609	34.7670629	27.1605854	30.10553414	27.37299209
sps_RS25695	24.44717643	17.14146157	23.92758374	28.77742486	19.59427355	13.96117869
sps_RS25700	26.28322426	14.23865567	9.823648251	9.608768134	19.78897023	16.5635275
sps_RS25705	30.8936313	22.66168321	10.46944706	7.479948882	12.21137557	16.42495407
sps_RS25710	11.09898958	7.935309213	2.576438155	3.111266978	8.185110596	2.832238516
sps_RS25715	17.95359682	11.73137362	10.28547105	10.91040143	19.35479386	24.32565127
sps_RS25720	49.9358447	29.36680916	23.85699198	15.41940906	35.35931277	31.64073562
sps_RS25725	50.91781599	30.44786161	24.78138863	24.21989891	49.49020223	29.81760218
sps_RS25730	25.58422147	18.03085124	15.55837073	15.42913656	35.68520506	23.18300369
sps_RS25735	31.70552777	13.12634982	8.865709161	9.711332766	14.9412905	8.497937361
sps_RS25740	6.911816451	5.978137871	5.196003537	4.54755653	8.808771627	7.55898623
sps_RS25745	8.586588714	4.688005662	3.777405365	4.098411807	7.805592098	6.577095238
sps_RS25750	5.906336554	2.585554149	2.212195269	1.385775711	6.251061303	1.686243546
sps_RS25755	14.44584664	7.741938743	7.171970069	4.711122797	10.54130254	27.09239691
sps_RS25760	6.121371727	4.336353283	5.815933837	5.595069433	13.18053236	9.076888153
sps_RS25765	46.22012453	27.07550512	37.51970606	24.50896006	70.29617259	15.61778409
sps_RS25770	42.49333766	30.23881352	35.99052212	27.9711649	44.63307363	11.81908228
sps_RS25775	43.55800286	41.13697713	16.38594117	18.52687231	25.08157155	2.354765222
sps_RS25780	12.33222691	10.17808882	4.722586503	3.995306422	7.997176938	8.521746934
sps_RS25785	10.9605512	4.475764392	6.753735162	2.973983002	8.088053948	6.489798703
sps_RS25790	3.502596851	0.849385861	1.363135824	2.018412192	6.309829321	6.950433562
sps_RS25795	27.11674916	17.51092665	21.35486849	15.25018791	21.14500203	4.785928413
sps_RS25800	22.10395755	19.98297288	6.737559601	4.988323359	16.05931289	8.069117836
sps_RS25805	12.30682262	8.195634016	4.290852602	2.537117898	9.630620938	1.103238269
sps_RS25810	47.08580909	40.69264781	17.0608325	14.04420008	28.59704789	29.12739798
sps_RS25815	13.95494305	10.33264319	12.77610356	9.772237623	20.1634429	3.569098112
sps_RS25820	20.45835129	17.31422258	14.06077462	14.62418777	19.68093127	17.58711106
sps_RS25825	19.40768138	13.85199862	8.005741526	7.536939368	9.314401478	11.56090861
sps_RS25830	15.6793838	23.47598299	14.17010224	11.59224774	13.87757974	35.28338453
sps_RS25835	17.92805744	23.27883684	7.774402152	7.582284096	15.43086715	15.36239149
sps_RS25840	13.35625446	8.309385564	6.434684888	5.420520129	9.847668738	2.886162218
sps_RS25845	10.46148602	7.522644371	4.504391847	3.835098816	6.732758422	0.295162227
sps_RS25850	28.18254941	20.90426539	9.84208634	8.889773089	13.02887351	9.237939471
sps_RS25855	20.32590904	13.13868764	7.64022165	7.544981437	12.64122101	1.55592039
sps_RS25860	38.83344579	38.16426566	19.49478962	16.45313093	20.65342347	12.38831314
sps_RS25865	10.62668003	6.094620715	4.067013259	4.3395011	13.33576347	9.881656303
sps_RS25870	59.6162737	33.14869473	24.91047688	24.14966884	42.16456345	6.645665005
sps_RS25875	6.841165806	10.05271526	1.36759223	0	2.471349818	0
sps_RS25880	7.226256593	5.981739964	1.209682003	2.172988221	2.727810648	0
sps_RS25885	16.95030649	15.67784253	15.72409966	14.10744705	25.4482238	22.70581814
sps_RS25890	8.936259255	7.786160147	2.933607739	4.373350606	7.441009632	7.581086781
sps_RS25895	32.85788523	23.14915426	19.64337852	14.94246534	37.72060248	4.924036618
sps_RS25900	55.35295097	30.87211239	36.01219826	30.69578496	99.72303879	11.60106483
sps_RS25905	77.53448282	60.24119163	70.38770155	69.55159347	148.2809891	13.56605976
sps_RS25915	32.40751812	20.56130844	18.07138891	15.52149332	31.1390077	2.931073325
sps_RS25920	20.41375806	11.17983984	10.19456469	7.744672722	18.96877558	1.645322753
sps_RS25925	2057.999366	1315.233428	2993.114524	3188.472878	3765.797918	507.8204901
sps_RS25930	691.4388929	432.2506035	775.4532642	962.4818695	1064.871515	134.4698037
sps_RS25935	6.299098431	8.081391639	7.911132311	8.394832417	10.35410355	10.06102101
sps_RS25940	20.51705546	18.8226839	19.72617049	18.84801703	25.4482238	27.29679094
sps_RS25945	51.03187734	45.17235239	29.62037596	22.15694995	36.43320828	18.41461571
sps_RS25950	36.84110401	29.47315172	14.51751494	14.76200651	16.80517876	8.458637581
sps_RS25955	40.72777058	22.50379922	39.38090658	29.85752356	21.25360843	10.50974333
sps_RS25960	20.74840391	13.72651596	16.65997396	14.65717306	26.2054523	20.74254258
sps_RS25965	34.08491194	23.84043585	16.50743965	13.22915586	14.46643796	4.440225338
sps_RS25970	9.681495345	10.40171407	6.722987335	8.250543438	9.686096865	5.245789808
sps_RS25975	24.57378279	20.22345557	13.86263296	11.3328571	27.135421	8.383016103
sps_RS25980	55.10271065	37.15899034	24.10885285	22.79853244	49.65688936	6.157254062
sps_RS25985	78.70868307	72.204414	75.97417998	64.86780998	86.02885811	106.8526283
sps_RS25990	17.98395042	14.60034837	29.63675285	26.75569865	33.97506157	35.70062583
sps_RS25995	192.5060188	184.1942439	112.780307	104.7730611	53.85948183	299.8328171
sps_RS26000	65.5322511	52.52016184	60.26950637	50.53215563	63.0308972	65.43621397
sps_RS26005	33.73641946	19.3437499	27.45866481	22.71937342	28.70871545	26.90222174
sps_RS26010	48.47580647	33.44434303	25.29414543	26.47709545	33.56993395	28.74277396
sps_RS26015	164.0696553	144.8247151	152.4182399	144.5185311	225.2352493	194.4812267
sps_RS26020	139.0950741	102.4793444	133.369909	117.6880424	170.8695883	31.16933302
sps_RS26030	148.1708093	97.27035386	95.86783814	79.17594414	99.45417766	9.537577842
sps_RS26035	112.5353841	100.9345201	124.2244519	130.1955135	139.5189306	67.2098293
sps_RS26040	47.12916974	43.89015809	28.65182543	29.30959791	26.92470591	23.24933309
sps_RS26045	39.69111504	42.09680209	28.18180056	33.56924407	34.5664863	25.34858431
sps_RS26050	12.62777971	13.9511093	9.195696708	13.51507869	11.94282843	8.207807084
sps_RS26055	104.6106924	76.49766595	135.1431241	176.3452927	230.8500872	94.48534252
sps_RS26060	323.7601996	227.641801	152.0569452	149.3228995	132.2613465	24.78635684
sps_RS26065	58.32484659	54.32863428	75.62464759	62.29127407	113.1647249	33.7201786
sps_RS26070	130.2463924	71.65712931	88.94445749	101.5172336	34.27861743	45.65975786
sps_RS26075	94.23571295	73.981831	32.8702537	35.71260645	39.25085004	41.2463081
sps_RS26080	36.19961791	41.73661014	39.10642916	40.92829554	49.12474493	22.07304074
sps_RS26085	16.01759227	11.38269139	18.33070288	13.19661463	43.20723557	10.70428305
sps_RS26090	35.55029682	22.25503251	19.83804367	17.69393181	22.84737688	13.26742485
sps_RS26095	92.5379684	95.06620659	71.1237318	70.53578875	109.0720737	75.95040292
sps_RS26100	1307.40863	1045.525833	1146.251671	1318.796998	688.6367944	189.768508
sps_RS26105	45.98707899	25.97484026	32.86776886	32.33883968	34.88964448	21.84908532
sps_RS26110	135.5776112	104.8759563	156.3960184	186.9769001	97.01362581	20.55384026
sps_RS26115	509.0632325	339.8800436	660.7210969	594.3124789	157.3736912	24.66280802
sps_RS26120	87.35775888	70.30617314	67.13930504	67.28371528	83.21180209	10.10980668
sps_RS26125	24.1406403	18.12326702	10.50548641	10.52171268	11.86247912	15.70248786
sps_RS26130	22.89197042	20.5806057	16.57388227	14.66166759	33.11237124	7.984350754
sps_RS26135	806.0524655	558.5543922	669.5686065	443.0075863	732.7687997	333.1415701
sps_RS26140	23.78098011	13.45887218	14.37552496	10.61396789	37.74425176	27.5413207
sps_RS26145	85.12553686	82.1571618	46.10282118	44.91880184	52.41780186	131.2609902
sps_RS26150	65.76973327	46.23730611	48.97728468	45.63675231	44.34484751	48.64369605
sps_RS26155	40.76851995	25.57996912	37.65756398	35.94757691	43.87658774	47.12064527
sps_RS26160	0.705118012	0.780108792	0.371809499	0.492547839	0.922485416	0.249612118
sps_RS26165	255.5659709	429.2771155	154.9571669	118.2526921	127.4178214	109.7087892
sps_RS26170	8.616032023	8.080598968	4.520763565	3.277373442	8.007173409	7.622254586
sps_RS26175	14.97132971	10.81885215	10.12613948	11.69405682	19.21894373	9.580406417
sps_RS26180	23.83067024	13.82043346	11.40205769	11.93699358	12.91479582	12.70967256
sps_RS26185	10.86762975	14.43480922	8.018035395	7.081903441	9.942049123	5.315491313
sps_RS26190	6.129405159	8.626697512	6.384039244	2.13034646	11.88804481	5.868806224
sps_RS26195	20.05295318	13.19719371	15.75845378	12.3547834	32.20131926	9.474953684
sps_RS26200	103.3135562	130.3283096	111.3030812	121.3676443	105.1899365	68.99246599
sps_RS26205	74.11971339	56.11781207	51.26188608	51.06296064	55.35823591	4.361731898
sps_RS26210	52.59483195	61.96396004	148.1545369	122.1644325	144.5477971	160.0161371
sps_RS26215	12.67828901	11.09493307	19.6525638	13.04478663	25.55233754	21.04431605
sps_RS26220	21.39555712	14.26136055	31.8071327	29.12330127	47.04214378	47.22442978
sps_RS26225	21.90861118	18.18945774	32.68492626	40.81242153	39.12970544	48.05523004
sps_RS26230	114.3057865	75.9973333	102.2109847	123.3949969	98.48747896	78.05102514
sps_RS26235	58.1984377	57.65668254	62.61049225	52.39219035	68.38081974	40.62185167
sps_RS26240	79.3156563	75.1580058	53.57688141	51.70427927	50.14307651	53.5895644
sps_RS26245	11.2326913	7.280587	22.53945417	16.08535792	32.42721201	10.019958
sps_RS26250	78.54951172	61.80030196	100.5489043	80.07021636	115.7834789	54.39092402
sps_RS26255	47.63892787	36.80564677	60.21492057	42.66522647	70.19130235	9.609781783
